API,Formation,Operator,FirstProdDate,Latitude,Longitude,TVD_FT,PLL,GORi
4900560883,TURNER-FRONTIER,EOG,12/1/2010,43.5411205,-105.4291105,10028,4215.161463," 9,069 "
4900560884,TURNER-FRONTIER,EOG,2/1/2011,43.5561995,-105.4274585,9934,3619.909743," 10,466 "
4900560890,TURNER-FRONTIER,EOG,4/1/2011,43.539133,-105.4664045,10125,4455.069256," 19,588 "
4900561085,TEAPOT,DEVON,5/1/2011,43.739778,-105.5738835,7417,4280.651113, 396 
4900561086,SHANNON,DEVON,7/1/2012,43.5677135,-105.9412405,16700,4260.585763, 702 
4900561196,PARKMAN,DEVON,8/1/2011,43.7701195,-105.5922705,7433,4067.677759," 1,246 "
4900561213,NIOBRARA,EMEP II OPERATING LLC,7/1/2011,43.735152,-105.4332725,9124,3803.407501," 1,114 "
4900561227,SUSSEX,EOG,9/1/2013,43.991049,-105.845006,8392,3690.700454, 309 
4900561329,TURNER-FRONTIER,EOG,8/1/2012,43.5551105,-105.45723,10122,4205.642669," 14,673 "
4900561348,TURNER-FRONTIER,EOG,4/1/2021,43.5478215,-105.4979665,10470,10308.05338," 10,570 "
4900561447,MOWRY,EOG,7/1/2012,43.5262695,-105.519166,11511,3512.632051," 17,949 "
4900561448,TURNER-FRONTIER,EOG,12/1/2012,43.7579205,-105.7006115,10532,4542.139349, 488 
4900561484,TURNER-FRONTIER,BALLARD PETROLEUM,3/1/2013,43.6558145,-105.6673665,10923,4065.559606," 1,035 "
4900561566,PARKMAN,CITATION OIL & GAS,8/1/2012,43.903408,-105.777326,8029,3056.807045, 281 
4900561572,TURNER-FRONTIER,DEVON,10/1/2012,43.582179,-105.9997375,12319,3899.279792, 847 
4900561577,SHANNON,PEAK POWDER RIVER RESOURCES LLC,3/1/2014,43.743965,-105.848885,9871,3835.098947, 200 
4900561582,TURNER-FRONTIER,CENERGY RESOURCES LLC,4/1/2013,43.5281625,-105.41533,9993,6236.379699," 14,221 "
4900561625,NIOBRARA,EOG,11/1/2013,43.714808,-105.6095295,10710,4431.457543, 593 
4900561655,SHANNON,CONTINENTAL RESOURCES,4/1/2014,43.6646655,-105.995582,10064,9341.393015, 231 
4900561661,NIOBRARA,DEVON,1/1/2013,43.5677205,-105.9447535,11874,3897.747852," 1,095 "
4900561742,MUDDY,BALLARD PETROLEUM,5/1/2013,44.408959,-106.004671,9871,5211.96448," 6,068 "
4900561761,TURNER-FRONTIER,EMEP II OPERATING LLC,9/1/2014,43.788804,-105.326464,8693,4809.374435," 1,191 "
4900561770,TEAPOT,DEVON,4/1/2013,43.701389,-105.5197405,7290,4148.497356, 271 
4900561840,SHANNON,CONTINENTAL RESOURCES,4/1/2014,43.664682,-106.000563,10070,9583.9133, 200 
4900561842,PARKMAN,EOG,7/1/2013,43.5125535,-105.5069245,7591,4039.737062, 871 
4900561849,PARKMAN,CITATION OIL & GAS,7/1/2013,43.9181805,-105.778883,7710,2830.276651, 200 
4900561851,TURNER-FRONTIER,EMEP II OPERATING LLC,3/1/2014,43.753039,-105.3660775,9450,9676.625095, 982 
4900561894,TURNER-FRONTIER,BALLARD PETROLEUM,4/1/2015,43.6563945,-105.607326,10667,3197.424138," 1,194 "
4900561910,PARKMAN,DEVON,1/1/2014,43.730775,-105.5200735,7152,4061.074466, 222 
4900561914,PARKMAN,DEVON,6/1/2014,43.7164555,-105.509428,7131,4428.440801, 319 
4900561915,TURNER-FRONTIER,DEVON,6/1/2014,43.7165105,-105.5065405,11981,4262.769004, 698 
4900561945,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,9/1/2019,43.5994555,-105.514601,10310,4230.20199, 520 
4900561988,PARKMAN,EOG,10/1/2016,43.6426905,-105.5574015,7495,3944.899528," 1,319 "
4900561997,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,12/1/2013,43.6851445,-105.6268935,10702,3562.034415, 686 
4900562002,PARKMAN,DEVON,9/1/2013,43.8759415,-105.467047,6297,4010.900106, 200 
4900562016,PARKMAN,EOG,3/1/2014,43.6433905,-105.5283845,7337,4091.933876, 670 
4900562074,TURNER-FRONTIER,BALLARD PETROLEUM,11/1/2013,43.611844,-105.587601,10685,3582.637126," 1,304 "
4900562080,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,10/1/2014,43.6273155,-105.727981,11376,3783.036442," 1,805 "
4900562108,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,9/1/2015,43.6414365,-105.688184,11083,4141.821344," 1,174 "
4900562115,PARKMAN,EOG,11/1/2019,43.4904755,-105.5353385,7795,10206.50518," 1,733 "
4900562122,TURNER-FRONTIER,EOG,5/1/2014,43.759413,-105.710127,10575,4971.814345, 487 
4900562144,PARKMAN,DEVON,4/1/2015,43.684713,-105.519823,7453,5416.721937, 381 
4900562146,TURNER-FRONTIER,DEVON,4/1/2015,43.6794385,-105.517245,14433,9127.00883," 2,404 "
4900562154,TEAPOT,DEVON,8/1/2014,43.700581,-105.5370295,11874,4207.675739, 375 
4900562156,TURNER-FRONTIER,DEVON,5/1/2014,43.7006215,-105.517497,10049,3983.023596," 1,103 "
4900562198,PARKMAN,DEVON,5/1/2015,43.707856,-105.5500325,7440,9038.836191, 504 
4900562210,PARKMAN,DEVON,7/1/2015,43.6938905,-105.4971535,7193,9236.753088, 290 
4900562266,SHANNON,EXXON,6/1/2014,43.879373,-105.9602055,9316,5611.647224, 236 
4900562315,TURNER-FRONTIER,EOG,3/1/2015,43.6474715,-105.5926295,10589,4482.838221," 1,503 "
4900562326,MOWRY,PEAK POWDER RIVER RESOURCES LLC,7/1/2014,43.640875,-105.7593295,12376,3918.14005," 2,291 "
4900562329,TURNER-FRONTIER,BALLARD PETROLEUM,2/1/2015,43.5838545,-105.555575,10552,3853.014328," 5,273 "
4900562342,TURNER-FRONTIER,EOG,11/1/2014,43.742799,-105.7207025,10719,4719.736461, 473 
4900562352,TURNER-FRONTIER,LOIL OIL LLC,11/1/2017,43.6119305,-105.750463,11578,4462.751731," 3,795 "
4900562367,TURNER-FRONTIER,EOG,1/1/2018,43.7138005,-105.721216,10949,4395.418429, 387 
4900562381,PARKMAN,CITATION OIL & GAS,9/1/2014,43.8881575,-105.7823585,7783,2957.1179, 200 
4900562453,NIOBRARA,EOG,2/1/2017,43.729316,-105.719999,10782,4083.68664, 539 
4900562524,NIOBRARA,BALLARD PETROLEUM,7/1/2017,43.6343815,-105.67655,11035,9401.993302," 1,862 "
4900562567,TURNER-FRONTIER,TITAN EXPLORATION,10/1/2015,43.540024,-105.9428005,12700,4644.218082," 1,331 "
4900562622,PARKMAN,EOG,9/1/2017,43.6131215,-105.565806,7623,3672.164263, 877 
4900562675,PARKMAN,EOG,3/1/2015,43.628267,-105.5274315,7430,3882.964225, 822 
4900562763,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,7/1/2016,43.5851515,-105.3981165,6868,3881.999113, 438 
4900562771,PARKMAN,BALLARD PETROLEUM,2/1/2018,43.6284135,-105.547778,7576,3845.80394," 1,389 "
4900562783,TURNER-FRONTIER,EOG,10/1/2015,43.6090425,-105.6276435,10962,6669.433185," 1,443 "
4900562797,PARKMAN,DEVON,7/1/2015,43.7238445,-105.4741175,7287,9888.363356, 200 
4900562813,SHANNON,PEAK POWDER RIVER RESOURCES LLC,4/1/2017,43.640205,-105.8034695,10161,4402.307768, 330 
4900562878,NIOBRARA,EOG,2/1/2016,43.6123825,-105.5820205,10596,3519.665942," 2,289 "
4900562939,PARKMAN,DEVON,2/1/2017,43.663531,-105.536223,7441,8405.256214, 488 
4900562940,PARKMAN,DEVON,2/1/2017,43.662453,-105.5310405,7458,7569.700043, 279 
4900928255,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2010,42.8327075,-105.448436,11793,3339.990656," 3,345 "
4900928282,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2011,42.8622605,-105.443221,12175,2500.340479," 5,069 "
4900928299,NIOBRARA,CONTINENTAL RESOURCES,5/1/2011,42.802691,-105.3278505,11300,3203.656658," 5,365 "
4900928308,SUSSEX,CONTINENTAL RESOURCES,8/1/2011,43.20805,-105.56528,9786,4196.049933, 267 
4900928313,SUSSEX,CONTINENTAL RESOURCES,9/1/2011,43.1647445,-105.6555525,10419,4002.285652, 200 
4900928489,SUSSEX,CONTINENTAL RESOURCES,12/1/2011,43.222158,-105.637157,10029,4093.198277, 409 
4900928541,SUSSEX,CONTINENTAL RESOURCES,4/1/2012,43.179542,-105.6065725,10132,4377.215455, 464 
4900928610,PARKMAN,EOG,12/1/2014,43.4625395,-105.5289365,11660,7253.905797, 257 
4900928613,PARKMAN,EOG,12/1/2014,43.462426,-105.527409,7604,7715.315895, 271 
4900928634,PARKMAN,EOG,9/1/2014,43.422211,-105.4854145,7656,9655.230713, 290 
4900928635,NIOBRARA,OCCIDENTAL,3/1/2013,42.7716295,-105.1401325,12192,2934.024359," 3,776 "
4900928674,NIOBRARA,CONTINENTAL RESOURCES,7/1/2012,42.9908885,-105.34967,11421,3836.030334," 1,042 "
4900928678,TURNER-FRONTIER,EOG,10/1/2014,43.4293935,-105.444389,10447,4467.160946," 1,797 "
4900928682,TURNER-FRONTIER,"SAGE BUTTE PRB OPERATING, LLC",10/1/2012,43.1715875,-105.752542,12864,5114.7952," 1,410 "
4900928725,NIOBRARA,DEVON,3/1/2015,43.2844675,-105.3901865,10330,5156.266757, 975 
4900928737,SHANNON,"SAGE BUTTE PRB OPERATING, LLC",12/1/2012,43.430894,-105.94944,11097,9237.443607, 537 
4900928767,NIOBRARA,CONTINENTAL RESOURCES,9/1/2012,42.9627055,-105.4044655,11723,4052.300246," 1,106 "
4900928801,NIOBRARA,CONTINENTAL RESOURCES,2/1/2013,42.915904,-105.18901,10438,5621.600527," 2,675 "
4900928872,NIOBRARA,CONTINENTAL RESOURCES,8/1/2013,42.8061335,-105.2882615,11402,5693.506207," 7,373 "
4900928874,NIOBRARA,CONTINENTAL RESOURCES,8/1/2013,42.805921,-105.285327,11345,5527.118019," 8,037 "
4900928875,NIOBRARA,CONTINENTAL RESOURCES,8/1/2013,42.7906045,-105.2789355,11387,4921.793411," 5,890 "
4900928888,TEAPOT,DEVON,4/1/2014,43.110268,-105.02817,6190,3973.668574, 200 
4900928912,TURNER-FRONTIER,DEVON,3/1/2013,43.428728,-105.373666,10185,4108.808306," 1,892 "
4900928916,NIOBRARA,CONTINENTAL RESOURCES,11/1/2013,42.789936,-105.200963,11083,4129.129931," 5,189 "
4900928933,NIOBRARA,CONTINENTAL RESOURCES,7/1/2014,42.8888695,-105.222429,10662,4237.995724," 3,257 "
4900928944,NIOBRARA,CONTINENTAL RESOURCES,2/1/2015,42.8774225,-105.322775,11501,5718.116454," 3,163 "
4900928959,NIOBRARA,CONTINENTAL RESOURCES,5/1/2013,42.85062,-105.1460345,10494,5609.019543," 3,460 "
4900928960,NIOBRARA,CONTINENTAL RESOURCES,5/1/2013,42.8533365,-105.146472,10500,4146.592763," 3,335 "
4900928961,SHANNON,CONTINENTAL RESOURCES,6/1/2013,42.814956,-105.176688,10795,5872.762544," 5,685 "
4900928967,NIOBRARA,CONTINENTAL RESOURCES,4/1/2015,42.8917415,-105.328815,11541,4251.552599," 2,178 "
4900928968,NIOBRARA,CONTINENTAL RESOURCES,4/1/2015,42.895284,-105.33256,11569,7337.490178," 3,118 "
4900928983,SUSSEX,CONTINENTAL RESOURCES,4/1/2015,42.9224495,-105.3204915,9980,9022.54303," 1,246 "
4900929053,NIOBRARA,CONTINENTAL RESOURCES,2/1/2014,42.7740015,-105.2911845,11495,4773.087887," 7,216 "
4900929060,NIOBRARA,CONTINENTAL RESOURCES,3/1/2014,42.8099115,-105.281322,11355,5139.113378," 7,896 "
4900929088,PARKMAN,EOG,3/1/2014,43.4773295,-105.4759585,7522,8022.870195, 593 
4900929117,PARKMAN,EOG,12/1/2014,43.4626275,-105.4977155,7543,7866.034991, 405 
4900929134,NIOBRARA,IMPACT E&P LLC,8/1/2019,43.19957,-105.72421,12835,9223.222853," 1,212 "
4900929155,MOWRY,EOG,10/1/2013,43.4394055,-105.3972845,11230,6995.271481," 2,930 "
4900929174,PARKMAN,EOG,11/1/2014,43.443352,-105.5331995,7663,4476.314019, 308 
4900929176,NIOBRARA,CONTINENTAL RESOURCES,8/1/2015,42.8537075,-105.233584,11123,5701.454871," 6,416 "
4900929177,NIOBRARA,CONTINENTAL RESOURCES,3/1/2014,42.894873,-105.1660245,10557,7092.961669," 3,307 "
4900929179,SUSSEX,"SAGE BUTTE PRB OPERATING, LLC",10/1/2014,43.4593625,-105.972559,10511,9398.231838, 372 
4900929209,TEAPOT,DEVON,11/1/2014,43.110745,-105.0177065,6196,4033.153318, 200 
4900929212,PARKMAN,EOG,11/1/2014,43.462643,-105.4887285,7544,7917.982857, 619 
4900929242,PARKMAN,EOG,8/1/2014,43.4773955,-105.467527,7482,7796.171335, 701 
4900929255,NIOBRARA,EOG,3/1/2018,43.477463,-105.4452945,10234,7761.538206," 3,281 "
4900929271,TURNER-FRONTIER,EOG,4/1/2018,43.3999855,-105.3692985,10344,3768.2458, 917 
4900929366,NIOBRARA,OCCIDENTAL,4/1/2014,42.8475425,-104.9520355,9535,4222.336261," 1,085 "
4900929435,TEAPOT,DEVON,8/1/2014,43.1677065,-105.1719945,6932,3773.026481, 200 
4900929438,TEAPOT,EOG,12/1/2014,43.4278965,-105.516048,11080,4406.572089, 482 
4900929516,TEAPOT,MATRIX PRODUCTION COMPANY,12/1/2014,43.010211,-105.0261555,6598,4084.219181, 361 
4900929541,SUSSEX,"SAGE BUTTE PRB OPERATING, LLC",8/1/2018,43.430588,-105.8222905,10100,9890.871503, 475 
4900929544,PARKMAN,DEVON,10/1/2014,43.268211,-105.384614,7677,3925.524698, 539 
4900929563,PARKMAN,DEVON,8/1/2014,43.1812575,-105.410631,8233,4711.518457, 326 
4900929656,PARKMAN,DEVON,9/1/2014,43.3700385,-105.43646,7680,4028.854888, 200 
4900929684,PARKMAN,DEVON,9/1/2014,43.2084765,-105.3371365,7815,5529.541541, 200 
4900929782,PARKMAN,DEVON,10/1/2014,43.2101655,-105.4240615,8239,4270.158722, 305 
4900929808,TURNER-FRONTIER,DEVON,11/1/2014,43.339762,-105.4644895,11155,5032.726134," 1,156 "
4900929843,SUSSEX,CONTINENTAL RESOURCES,12/1/2015,42.7730925,-105.286471,10308,6071.818195," 4,408 "
4900929877,PARKMAN,DEVON,12/1/2014,43.1795305,-105.382022,8195,5655.283613, 400 
4900929878,PARKMAN,DEVON,1/1/2015,43.2957635,-105.386339,7560,4329.79986, 229 
4900929884,PARKMAN,MATRIX PRODUCTION COMPANY,1/1/2015,43.0364825,-105.267528,7922,5182.807402, 622 
4900930002,TEAPOT,DEVON,9/1/2017,43.103994,-105.084432,6498,9081.662186, 343 
4900930005,TURNER-FRONTIER,IMPACT E&P LLC,9/1/2019,43.2018105,-105.805959,13045,8219.915386," 1,536 "
4900930043,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2019,42.9071185,-105.293138,11505,8388.309443," 2,977 "
4900930079,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2019,42.90658,-105.2985265,11571,8024.177927," 3,118 "
4900930080,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2019,42.882138,-105.2882285,12730,10097.61337," 6,001 "
4900930086,SUSSEX,CONTINENTAL RESOURCES,9/1/2017,42.8534065,-105.2765485,9839,9484.360748," 4,319 "
4900930306,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2019,42.9412085,-105.3099865,11652,4470.362997," 3,628 "
4900930637,TURNER-FRONTIER,CONTINENTAL RESOURCES,7/1/2019,42.8797375,-105.310073,11873,8644.840034," 5,280 "
4900930779,TURNER-FRONTIER,EOG,4/1/2018,43.428814,-105.3786795,10258,3993.876541," 2,070 "
4900930799,TURNER-FRONTIER,ANSCHUTZ CORP,1/1/2019,42.969109,-105.389351,11823,9664.825321," 1,392 "
4900930801,TURNER-FRONTIER,ANSCHUTZ CORP,5/1/2020,42.9997385,-105.380509,11834,8611.864081," 1,248 "
4900930865,TURNER-FRONTIER,ANSCHUTZ CORP,12/1/2017,43.088248,-105.379399,11523,8211.14225, 750 
4900930882,TURNER-FRONTIER,DEVON,12/1/2017,43.392079,-105.3851875,10587,9066.372278," 2,090 "
4900930895,TURNER-FRONTIER,EOG,4/1/2017,43.4209835,-105.4696525,10706,9785.516307," 3,776 "
4900930916,TURNER-FRONTIER,EOG,4/1/2017,43.4210095,-105.465596,10636,9126.324812," 3,065 "
4900930934,TURNER-FRONTIER,EOG,8/1/2017,43.4496035,-105.444218,10419,9234.12002," 2,906 "
4900931205,SHANNON,CONTINENTAL RESOURCES,10/1/2018,43.401443,-105.8329675,10934,9873.321109, 250 
4901929793,NIOBRARA,OCCIDENTAL,1/1/2013,43.692102,-106.276639,12786,2609.3217, 200 
4901929826,SHANNON,EOG,4/1/2013,44.2472075,-106.234075,8543,4334.44335," 2,045 "
4901929887,NIOBRARA,WRC ENERGY,2/1/2014,43.5954815,-106.092573,12500,3904.31471, 841 
4901929936,SHANNON,PRIMA EXPLORATION,2/1/2014,43.8432395,-106.095045,9662,3869.918846, 513 
4901929955,TURNER-FRONTIER,DEVON,3/1/2014,43.6276505,-106.041734,16766,4158.508432," 1,180 "
4902726842,MOWRY,PEDEVCO CORP,2/1/2014,43.357813,-104.776059,8293,4962.885561," 1,323 "
4902726859,MUDDY,PEDEVCO CORP,2/1/2014,43.467987,-104.7252155,7475,2663.0556, 614 
4900561049,TURNER-FRONTIER,EOG,7/1/2011,43.743669,-105.700883,10855,4368.710399, 462 
4900561117,NIOBRARA,DEVON,8/1/2011,43.7883765,-105.632339,10026,3941.038837, 200 
4900561153,TURNER-FRONTIER,EOG,7/1/2011,43.728766,-105.6708675,10685,3931.342661, 498 
4900561226,TURNER-FRONTIER,EOG,5/1/2012,43.6563465,-105.5790835,10845,4025.510652," 1,196 "
4900561268,TURNER-FRONTIER,EMEP II OPERATING LLC,12/1/2011,43.7163605,-105.448599,9547,3781.494055," 1,569 "
4900561319,PARKMAN,EMEP II OPERATING LLC,1/1/2012,43.806286,-105.543671,9853,6583.627321," 1,035 "
4900561328,TURNER-FRONTIER,EOG,7/1/2012,43.55489,-105.4910565,10260,4059.603023," 11,255 "
4900561400,SHANNON,CRESCENT ENERGY COMPANY,4/1/2012,43.539652,-105.8580745,15078,4033.446676, 580 
4900561487,TURNER-FRONTIER,BALLARD PETROLEUM,6/1/2013,43.6363555,-105.594956,10649,3784.184545, 687 
4900561498,TURNER-FRONTIER,BALLARD PETROLEUM,3/1/2014,43.641741,-105.6619355,10988,3835.901197, 692 
4900561508,NIOBRARA,EOG,1/1/2013,43.569906,-105.48606,10354,4057.614866," 13,034 "
4900561578,PARKMAN,BALLARD PETROLEUM,8/1/2013,44.0755925,-105.681287,6658,3970.905648, 364 
4900561580,SHANNON,PEAK POWDER RIVER RESOURCES LLC,3/1/2013,43.696964,-105.7888585,9865,2405.494907, 417 
4900561583,SHANNON,LOIL OIL LLC,12/1/2013,43.7876195,-105.985214,9748,4133.433581, 200 
4900561593,SHANNON,PEAK POWDER RIVER RESOURCES LLC,10/1/2014,43.626599,-105.757229,9951,3727.095962, 413 
4900561607,PARKMAN,BALLARD PETROLEUM,10/1/2012,44.075647,-105.7014605,6797,3801.531114, 200 
4900561614,SHANNON,PEAK POWDER RIVER RESOURCES LLC,9/1/2013,43.6846925,-105.7571855,9654,3507.889256, 388 
4900561672,SHANNON,CONTINENTAL RESOURCES,2/1/2014,43.6781605,-105.972193,10033,9706.091119, 216 
4900561691,SHANNON,PEAK POWDER RIVER RESOURCES LLC,6/1/2014,43.655644,-105.7559045,9830,4109.612538, 405 
4900561695,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,11/1/2013,43.6555925,-105.744021,11566,3693.916443, 944 
4900561699,TURNER-FRONTIER,DEVON,3/1/2013,43.745633,-105.460404,14139,4259.380327," 1,370 "
4900561745,SHANNON,CONTINENTAL RESOURCES,3/1/2013,43.701005,-106.001157,9940,4655.388372, 200 
4900561775,PARKMAN,BALLARD PETROLEUM,9/1/2013,44.0532075,-105.6402585,6571,3645.959778, 239 
4900561785,NIOBRARA,DEVON,10/1/2014,43.7748125,-105.485354,9452,4018.778115, 835 
4900561799,NIOBRARA,DEVON,1/1/2014,43.7872685,-105.6830675,10225,4024.744514, 446 
4900561816,TURNER-FRONTIER,EOG,7/1/2016,43.5833325,-105.577965,11700,4918.737396," 4,704 "
4900561852,TURNER-FRONTIER,EMEP II OPERATING LLC,3/1/2015,43.7805015,-105.366116,8794,9221.833079, 703 
4900561928,SHANNON,PEAK POWDER RIVER RESOURCES LLC,7/1/2014,43.6845165,-105.8082055,11669,3926.748258, 479 
4900561931,NIOBRARA,EOG,6/1/2016,43.546118,-105.5814455,10548,9760.418341," 3,593 "
4900561935,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,3/1/2017,43.5851825,-105.3982845,9643,4064.795232," 21,070 "
4900562021,PARKMAN,DEVON,12/1/2013,44.0424175,-105.727789,17355,9976.682734, 211 
4900562029,TEAPOT,DEVON,10/1/2013,43.7016425,-105.509721,11652,4109.926305, 245 
4900562034,PARKMAN,EOG,7/1/2015,43.685637,-105.5580425,7429,4288.212446, 402 
4900562060,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,3/1/2014,43.643487,-105.445252,9683,3950.627725," 30,000 "
4900562138,PARKMAN,BALLARD PETROLEUM,2/1/2014,43.67037,-105.6276505,7892,3587.392144, 533 
4900562177,PARKMAN,CITATION OIL & GAS,12/1/2013,43.8949485,-105.7779865,7765,3238.663699, 200 
4900562206,TURNER-FRONTIER,DEVON,1/1/2015,43.7234345,-105.5274865,14627,9835.347604, 602 
4900562214,TURNER-FRONTIER,EOG,8/1/2014,43.728653,-105.7105615,11030,4579.878029, 536 
4900562261,TURNER-FRONTIER,EOG,5/1/2014,43.6571585,-105.5606225,10331,4196.714296," 1,182 "
4900562268,TURNER-FRONTIER,EOG,7/1/2014,43.683433,-105.5682645,10249,3367.489328, 788 
4900562272,NIOBRARA,EOG,7/1/2014,43.713939,-105.6503995,10512,4499.038234, 576 
4900562303,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,5/1/2014,43.640715,-105.7820175,11641,4071.589645," 1,192 "
4900562313,SHANNON,EXXON,7/1/2014,43.9169985,-105.969776,9057,3844.953364, 292 
4900562355,SHANNON,TRUE COMPANIES,2/1/2017,43.6706115,-106.0160755,10128,4137.553586, 360 
4900562372,TURNER-FRONTIER,DEVON,9/1/2014,43.6719845,-105.4869515,9894,3579.961922," 9,638 "
4900562380,PARKMAN,CITATION OIL & GAS,9/1/2014,43.882031,-105.7784,7805,2720.414317, 200 
4900562391,PARKMAN,DEVON,11/1/2014,44.2432385,-105.78215,6803,9584.03063, 200 
4900562425,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,9/1/2018,43.621994,-105.4764575,7176,9655.290859, 505 
4900562449,TURNER-FRONTIER,BALLARD PETROLEUM,5/1/2015,43.6485455,-105.648275,11019,3981.197071, 842 
4900562454,PARKMAN,BALLARD PETROLEUM,11/1/2014,44.0465705,-105.6385095,6517,4059.975738, 200 
4900562537,PARKMAN,BALLARD PETROLEUM,1/1/2015,44.0876675,-105.6190795,6315,4213.693575, 200 
4900562540,PARKMAN,BALLARD PETROLEUM,10/1/2014,44.0835665,-105.680952,6665,4057.060426, 292 
4900562542,PARKMAN,DEVON,12/1/2014,43.7157905,-105.520674,7228,4040.092356, 427 
4900562581,PARKMAN,BALLARD PETROLEUM,1/1/2015,44.083271,-105.6058805,6314,7500.626371, 200 
4900562629,PARKMAN,DEVON,11/1/2015,43.685952,-105.5355535,7363,4206.764723, 298 
4900562646,PARKMAN,DEVON,4/1/2015,43.67945,-105.509781,7360,8684.636939, 350 
4900562667,NIOBRARA,PEAK POWDER RIVER RESOURCES LLC,6/1/2018,43.568642,-105.742167,11522,4078.250082," 2,771 "
4900562716,PARKMAN,DEVON,12/1/2015,43.672379,-105.4970915,7231,4079.479014, 215 
4900562791,TURNER-FRONTIER,BALLARD PETROLEUM,7/1/2015,43.611919,-105.607771,10928,3897.63518," 2,056 "
4900562849,TURNER-FRONTIER,EMEP II OPERATING LLC,4/1/2019,43.7376755,-105.415134,9252,9530.346222, 918 
4900562855,TURNER-FRONTIER,EOG,2/1/2016,43.6095125,-105.639392,11097,6583.923275," 1,570 "
4900562877,PARKMAN,EOG,3/1/2016,43.6123495,-105.5821305,7689,3528.452207, 396 
4900562884,SHANNON,PEAK POWDER RIVER RESOURCES LLC,6/1/2016,43.6120945,-105.753055,9907,3949.449223, 573 
4900563018,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,9/1/2020,43.6405035,-105.7911675,12526,4233.237074," 1,517 "
4900563177,TURNER-FRONTIER,EOG,4/1/2016,43.570181,-105.600557,10942,4443.792394," 3,431 "
4900928244,SUSSEX,CONTINENTAL RESOURCES,3/1/2010,43.251331,-105.6257605,9937,4081.177607, 200 
4900928248,NIOBRARA,CONTINENTAL RESOURCES,4/1/2011,43.007692,-105.612592,12540,4361.517372, 911 
4900928261,TURNER-FRONTIER,EXPAND ENERGY,10/1/2010,42.801795,-105.428385,11531,3748.183733," 3,632 "
4900928281,NIOBRARA,EXPAND ENERGY,3/1/2011,42.831355,-105.5882615,10902,3910.20687, 633 
4900928289,PARKMAN,OCCIDENTAL,5/1/2011,43.052968,-105.2869365,12842,4375.250442, 879 
4900928305,NIOBRARA,CONTINENTAL RESOURCES,10/1/2011,42.889181,-105.3907845,11759,4043.422326," 1,804 "
4900928315,SUSSEX,CONTINENTAL RESOURCES,7/1/2011,43.1501415,-105.634569,10446,4305.793953, 200 
4900928325,SUSSEX,CONTINENTAL RESOURCES,8/1/2011,43.322986,-105.6855625,10150,4181.539225, 262 
4900928332,NIOBRARA,ANSCHUTZ CORP,4/1/2012,43.368015,-105.54515,11601,3226.890857," 2,698 "
4900928449,NIOBRARA,DEVON,8/1/2012,43.2825345,-105.4483775,12384,4080.509651," 1,104 "
4900928483,SUSSEX,CONTINENTAL RESOURCES,9/1/2012,43.209114,-105.6728265,10255,3911.742556, 407 
4900928512,SUSSEX,CONTINENTAL RESOURCES,1/1/2012,43.1925885,-105.634737,10169,4398.34656, 339 
4900928537,TURNER-FRONTIER,IMPACT E&P LLC,2/1/2013,43.141195,-105.745161,12958,8349.791532, 965 
4900928562,NIOBRARA,CONTINENTAL RESOURCES,8/1/2012,42.8137065,-105.2230895,11071,6667.400477," 5,783 "
4900928615,SUSSEX,WRC ENERGY,9/1/2012,43.319683,-105.710391,10068,4216.592485, 429 
4900928641,MOWRY,EOG,7/1/2013,43.4285125,-105.4655375,11413,3714.47085," 7,140 "
4900928669,TURNER-FRONTIER,IMPACT E&P LLC,8/1/2013,43.198726,-105.7141895,12739,8017.321473," 1,045 "
